Player Name,Year,Team,Event,Price
Tessa Richardson,Freshman,Alaska,UB,1500
Tessa Sutton,Senior,Cortland State,UB,1500
Thu Nguyen,Senior,Washington,UB,1500
Tiana Sumanasekera,Freshman,UCLA,UB,4000
Tiara Platkin,Sophomore,Arizona State,UB,1500
"Tisdale, Lily",Freshman,Arizona,UB,1500
Tonya Paulsson,Freshman,California,UB,5000
Tori Tatum,Fifth Year,LSU,UB,1500
Tory Vetter,Senior,Ohio State,UB,1500
Tricia Mills,Sophomore,Western Michigan,UB,1500
Trinity Brown,Senior,Clemson,UB,1500
Trinity Webb,Junior,Clemson,UB,1500
Trista Goodman,Senior,Southern Utah,UB,1500
Ui Soma,Sophomore,Stanford,UB,4000
Umi El Mammann,Senior,Brown,UB,1500
Valentina Lorente-Garcia,Senior,Rutgers,UB,1500
Valeria Arraiz,Freshman,Greenville,UB,1500
Veanni Brown,Freshman,Gustavus Adolphus,UB,1500
Verena Wong,Sophomore,Alaska,UB,1500
Victoria Cave,Junior,Cortland State,UB,1500
Victoria Cluck,Junior,Stanford,UB,1500
Victoria Kisch,Freshman,San Jose State,UB,4000
Victoria McMillan,Junior,Cornell,UB,1500
Victoria Roberts,Sophomore,LSU,UB,1500
Vinciane Le Pen,Freshman,Southern Utah,UB,1500
Viviana Campuzano,Sophomore,Ball State,UB,1500
Vivienne Larsen,Freshman,Rutgers,UB,1500
Wailana Whitford,Freshman,Brown,UB,1500
"White, Teagan",Sophomore,Arizona,UB,1500
Whitney Jencks,Junior,Nebraska,UB,1500
"Wise, Tirzah",Junior,Arizona,UB,1500
Zanna Brewer,Senior,Fisk,UB,1500
Zara Reboks,Freshman,Gustavus Adolphus,UB,1500
Zoe Arthur,Junior,New Hampshire,UB,2000
Zoe Claiborne,Sophomore,LIU,UB,1500
Zoe Hale,Freshman,BYU,UB,1500
Zoe Johnson,Sophomore,Utah,UB,1500
Zoe Middleton,Senior,Ball State,UB,1500
Zoe Miller,Freshman,LSU,UB,1500
Zoe Rankin,Senior,Kent State,UB,1500
Zoe Safran,Sophomore,George Washington,UB,1500
Zoey Danzinger,Sophomore,Hamline,UB,1500
Zoey Zirbel,Sophomore,Hamline,UB,1500
Zoie Pelfrey,Junior,Central Michigan,UB,1500
Zora Morgan,Junior,Georgia,UB,1500
Zoe Zimmerman,Sophomore,Central Michigan,UB,1500
Zyia Coleman,Senior,Fisk,UB,1500
eMjae Frazier,Senior,Florida,UB,7500
Desiree Abron,Freshman,Ithaca,BB,1500
Destiny Denning,Junior,Illinois,BB,1500
Devyn Robinson,Freshman,UC Davis,BB,1500
Devyn Valuch,Junior,San Jose State,BB,2000
Donna Uhlenberg,Sophomore,Rutgers,BB,1500
Drake White,Freshman,Northern Illinois,BB,1500
Dylan Shields,Freshman,Air Force,BB,1500
Eden King,Sophomore,Illinois,BB,1500
Eden Stippick,Freshman,LIU,BB,1500
Eden Webster,Sophomore,West Virginia,BB,1500
Eilyn Doe,Freshman,Pennsylvania,BB,1500
Eleanor Wyly,Sophomore,UC Davis,BB,1500
Elena Bailey,Fifth Year,Hamline,BB,1500
Elena Brian,Freshman,Washington,BB,1500
Elise Ritzenthaler,Sophomore,Eastern Michigan,BB,1500
Elise Tisler,Senior,Missouri,BB,1500
Elizabeth Blessey,Sophomore,Oklahoma,BB,1500
Elizabeth Cesarone,Fifth Year,Pitt,BB,1500
Elizabeth Gantner,Junior,Utah,BB,4000
Elizabeth LaRusso,Senior,Arizona,BB,1500
Elizabeth Lassila,Sophomore,Air Force,BB,1500
Elizabeth Leary,Sophomore,Penn State,BB,1500
Elizabeth Strohecker,Freshman,NC State,BB,1500
Ella Cesario,Fifth Year,Clemson,BB,5000
Ella Fox,Freshman,Cornell,BB,1500
Ella Murphy,Freshman,Oklahoma,BB,7500
Ella Nash,Senior,Gustavus Adolphus,BB,1500
Ella Power,Junior,San Jose State,BB,1500
Ella Roberts,Freshman,Iowa State,BB,1500
Ella Schell,Junior,Iowa State,BB,1500
Ella Zirbes,Junior,Utah,BB,4000
Elle Beaufait,Senior,Michigan State,BB,1500
Elle Bragga,Freshman,Arizona,BB,1500
Elle Hadrick,Junior,NC State,BB,1500
Elle Mueller,Sophomore,Oklahoma,BB,7500
Ellery Gilmer,Junior,Greenville,BB,1500
Ellery Werner,Senior,Northern Illinois,BB,1500
Elli Schnieders,Sophomore,Greenville,BB,1500
Ellie Ermisch,Freshman,BYU,BB,1500
Ellie Monahan,Sophomore,Penn State,BB,2000
Ellie Thomson,Senior,Southern Utah,BB,1500
Ellie Topchishvili,Freshman,Kentucky,BB,1500
Ellie Weaver,Senior,Oregon State,BB,4000
Elliot Bringhurst,Junior,Southern Utah,BB,4000
Elliot Goldsmith,Junior,Rutgers,BB,1500
Ellorie Cane,Sophomore,LIU,BB,2000
Elly Eenhuis,Sophomore,Texas Woman's,BB,1500
Elly King,Junior,North Carolina,BB,1500
Elyse Wenner,Freshman,LSU,BB,1500
Emalee Frost,Senior,Nebraska,BB,1500
Emerson Fisk,Freshman,NC State,BB,1500
Emerson Smith,Sophomore,West Virginia,BB,1500
Emili Horike,Freshman,Ithaca,BB,1500
Emilie Chandler,Freshman,BYU,BB,1500
Emily Baradic,Freshman,Cortland State,BB,1500
Emily Countryman,Freshman,Sacramento State,BB,1500
Emily DeFrees,Freshman,Maryland,BB,4000
Emily Erb,Senior,Iowa,BB,1500
Emily Ford,Junior,Brown,BB,2000
Emily Gianfrancesco,Sophomore,Bowling Green,BB,2000
Emily Innes,Senior,LSU,BB,1500
Emily Joyce,Senior,Cornell,BB,1500
Emily Kobusky,Senior,Ithaca,BB,1500
Emily Leese,Fifth Year,Rutgers,BB,1500
Emily Todd,Sophomore,Pitt,BB,1500
Emma Brannon,Sophomore,Greenville,BB,1500
Emma Duerre,Freshman,Towson,BB,1500
Emma Garner,Freshman,George Washington,BB,1500
Emma Grace Boyd,Junior,Auburn,BB,1500
Emma Lehan,Freshman,Air Force,BB,1500
Emma Malewski,Freshman,Clemson,BB,1500
Emma Mason,Sophomore,Georgia,BB,1500
Emma Masse,Senior,Kent State,BB,1500
Emma Misenheimer,Junior,Michigan State,BB,1500
Emma Nipper,Sophomore,Southern Utah,BB,1500
Emma Reathaford,Freshman,Temple,BB,1500
Emma Schrady,Senior,Washington,BB,1500
Emma Slevin,Junior,Minnesota,BB,1500
Emma Wehry,Junior,Auburn,BB,4000
Emma Witterstaetter,Junior,Hamline,BB,1500
Erin McDermott,Freshman,Air Force,BB,2000
Eryn Williams,Senior,Georgia,BB,1500
Estee Goltsman,Sophomore,Western Michigan,BB,1500
Eva Volpe,Junior,Iowa,BB,2000
Eve Jackson,Senior,Clemson,BB,1500
Evelyn DeYoung,Freshman,Washington,BB,1500
Faith Lerro,Fifth Year,Pitt,BB,1500
Faith Torrez,Senior,Oklahoma,BB,7500
Farah Lipetz,Senior,Michigan,BB,1500
Faye Dubin,Junior,Bowling Green,BB,2000
Faye Jones,Junior,Greenville,BB,1500
Felicia Poblete,Senior,Towson,BB,1500
Finley Weldon,Freshman,Iowa State,BB,1500
Francesca Caso,Senior,Oregon State,BB,1500
Frankie Price,Senior,Arkansas,BB,1500
Frederique Sgarbossa,Sophomore,Iowa State,BB,1500
Gabby Disidore,Junior,Florida,BB,1500
Gabby Espinoza,Sophomore,Kent State,BB,1500
Gabby Gladieux,Senior,Alabama,BB,4000
Gabby Ladanyi,Junior,Alabama,BB,5000
Gabby Linden,Sophomore,Temple,BB,1500
Gabby Mautner,Sophomore,Brown,BB,1500
Gabby Riley,Junior,Kent State,BB,2000
Gabby Ruseva,Freshman,Texas Woman's,BB,1500
Gabby Van Frayen,Freshman,Kentucky,BB,4000
Gabi Ortiz,Junior,Michigan State,BB,1500
Gabriella Hartley,Senior,Air Force,BB,1500
Gabrielle Dildy,Senior,Rutgers,BB,2000
Gabrielle Gauger,Freshman,Michigan,BB,1500
Gabrielle Johnson,Junior,Central Michigan,BB,2000
Gaby Alvarez,Freshman,Iowa State,BB,1500
Genae Daniel,Junior,Eastern Michigan,BB,1500
Genesis PeBenito,Freshman,San Jose State,BB,4000
Georgie Slack,Freshman,Eastern Michigan,BB,1500
Gianna Gerdes,Fifth Year,Minnesota,BB,1500
Gianna Martoccia,Sophomore,Brown,BB,1500
Gianna Martyna,Senior,Air Force,BB,1500
Gianna Masella,Senior,Iowa,BB,1500
Gianna Mirigliano,Senior,Cortland State,BB,1500
Gianna Ruffing,Junior,Maryland,BB,1500
Gianna Scivetti,Freshman,Ithaca,BB,1500
Gianna Silva,Sophomore,Temple,BB,1500
Giavanna Tatone,Freshman,Oregon State,BB,1500
Ginger Richards,Junior,Rutgers,BB,1500
Giulianna Fiorillo,Sophomore,Oregon State,BB,1500
Grace Anne Davis,Fifth Year,Missouri,BB,1500
Grace Drexler,Sophomore,Arkansas,BB,1500
Grace Knurek,Junior,Kent State,BB,1500
Grace LaCrosse,Junior,Clemson,BB,1500
Grace McLean,Freshman,Cornell,BB,2000
Grace Murray,Senior,Ithaca,BB,1500
Grace Suchecki,Sophomore,Ball State,BB,1500
Grace Walker,Junior,Ohio State,BB,1500
Gracie Long,Sophomore,BYU,BB,1500
Gwen Fink,Senior,North Carolina,BB,5000
Gwen Ockerbloom,Junior,New Hampshire,BB,2000
Gwendelyn Cantu,Junior,Eastern Michigan,BB,1500
Hadassah Diggs,Freshman,Fisk,BB,1500
Hailee Bowen,Freshman,Nebraska,BB,1500
Hailey Best,Sophomore,Temple,BB,2000
Hailey Henry,Freshman,Gustavus Adolphus,BB,1500
Hailey Klein,Junior,Arkansas,BB,4000
Hailey Santana,Sophomore,Air Force,BB,1500
Haleigh Welch,Sophomore,LIU,BB,1500
Haley Fichiera,Freshman,Washington,BB,1500
Haley Mendoza,Freshman,West Virginia,BB,1500
Haley Mustari,Freshman,LSU,BB,1500
Haley Suzuki,Sophomore,George Washington,BB,1500
Haley Tyson,Fifth Year,Iowa,BB,1500
Haley Zampella,Sophomore,Northern Illinois,BB,1500
Hali Seligman,Junior,Ithaca,BB,1500
Halle Braaflat,Sophomore,Arizona State,BB,1500
Halle Gregoire,Junior,Arizona State,BB,1500
Hallie Copperwheat,Senior,Pitt,BB,4000
Hana Miller,Junior,Ithaca,BB,1500
Hanna Castillo,Senior,Iowa,BB,1500
Hannah Aoki,Freshman,North Carolina,BB,1500
Hannah Boyd,Sophomore,Alaska,BB,1500
Hannah Clark,Sophomore,Clemson,BB,1500
Hannah Hagle,Senior,Auburn,BB,4000
Hannah Horton,Junior,Missouri,BB,1500
Hannah Lemon,Senior,Hamline,BB,1500
Hannah Milton,Junior,Western Michigan,BB,1500
Hannah Rojo,Freshman,Alaska,BB,1500
Hannah Scheible,Junior,Oklahoma,BB,1500
Hannah Sitzman,Junior,Sacramento State,BB,1500
Hannah Stallings,Senior,Temple,BB,1500
Hannah Weklar,Sophomore,Temple,BB,1500
Harley Tomlin,Sophomore,Georgia,BB,4000
Harmony Haro,Freshman,Temple,BB,1500
Harmony Webster,Senior,Rutgers,BB,1500
Hattie Wright,Junior,Utah State,BB,1500
Hayden Seymour,Freshman,Illinois,BB,1500
Haylee Hardin,Sophomore,Iowa State,BB,1500
Haylen Zabrowski,Junior,Michigan,BB,1500
Hayli Westerlind,Freshman,Missouri,BB,1500
Hazel Smith,Freshman,BYU,BB,2000
Heather Parker,Sophomore,Central Michigan,BB,1500
Heidi Schultz,Senior,Kent State,BB,4000
Holly Snyder,Junior,Georgia,BB,1500
Hurley Snow,Sophomore,Oklahoma,BB,1500
Isabel Biro,Freshman,Michigan State,BB,1500
Isabel Sikon,Junior,Nebraska,BB,4000
Isabella Ciolfi,Freshman,Western Michigan,BB,2000
Isabella DeCroo,Fifth Year,Towson,BB,1500
Isabella Delarosa,Freshman,Boise State,BB,1500
Isabella Edralin,Freshman,Kentucky,BB,1500
Isabella Feltman,Sophomore,Greenville,BB,1500
Isabella Hoskins,Sophomore,Air Force,BB,1500
Isabella Kowan,Senior,Arizona State,BB,1500
Isabella Marques,Sophomore,Kent State,BB,1500
Isabella Minervini,Junior,Towson,BB,4000
Isabella Nguyen,Freshman,Minnesota,BB,1500
Isabella Rivelli,Senior,Kentucky,BB,1500
Isabella Ross,Sophomore,Northern Illinois,BB,1500
Isabella Savino,Senior,LIU,BB,1500
Isabella Sissi,Senior,Northern Illinois,BB,1500
Isabella Trostel,Junior,Michigan State,BB,5000
Isabella Vater,Junior,Utah State,BB,1500
JJ Coleman,Sophomore,Ohio State,BB,1500
Ja' Free Scott,Senior,Georgia,BB,5000
Jackie Tunney,Junior,Pennsylvania,BB,1500
Jacquelyn Patterson,Junior,Eastern Michigan,BB,4000
Jada Beswick,Junior,Illinois State,BB,1500
Jada Niles,Junior,Alaska,BB,1500
Jade Golembiewski,Sophomore,Northern Illinois,BB,1500
Jadyn Wakita,Junior,UC Davis,BB,1500
Jaelyn Stetz,Sophomore,Eastern Michigan,BB,1500
Jah'Liyah Bedminster,Fifth Year,Pitt,BB,1500
Jahzara Ranger,Sophomore,Michigan,BB,5000
Jaime Dugan,Sophomore,Stanford,BB,1500
Jaime Pratt,Junior,Pitt,BB,1500
Jaly Jones,Senior,Illinois State,BB,2000
Jamilia Duffus,Junior,Alaska,BB,1500
Jamison Sears,Junior,Alabama,BB,1500
Janie Ottenbreit,Senior,Air Force,BB,1500
Jasmine Cawley,Freshman,Alabama,BB,4000
Jayda Lewter,Sophomore,Rutgers,BB,1500
Jaydah Battle,Junior,Georgia,BB,1500
Jayden McDonnell,Junior,West Virginia,BB,1500
Jayden Silvers,Senior,California,BB,1500
Jayla Booker,Freshman,Florida,BB,1500
Jaylyn Pomager,Freshman,Ohio State,BB,1500
Jazlynn Chism,Freshman,Michigan State,BB,1500
JaLeigh Lang,Sophomore,Arkansas,BB,1500
Jehaan Poonja,Senior,UC Davis,BB,2000
Jenna Germond,Junior,Central Michigan,BB,1500
Jenna Huikko,Freshman,Gustavus Adolphus,BB,1500
Jenna Olshefski,Junior,Minnesota,BB,1500
Jenna Rusk,Sophomore,NC State,BB,1500
Jenna Sartoretto,Junior,Nebraska,BB,1500
Jenna Timmons,Sophomore,Arizona State,BB,1500
Jennifer McMillan,Senior,Oregon State,BB,1500
Jennifer Williams,Freshman,Stanford,BB,1500
JerQuavia Henderson,Fifth Year,Iowa,BB,1500
Jercy Koliego,Freshman,Illinois State,BB,1500
Jersey Bingman,Sophomore,Kent State,BB,1500
Jersie Arbon,Freshman,BYU,BB,1500
Jersie Woolsey,Junior,Auburn,BB,1500
Jessa Janicke,Sophomore,Arizona,BB,1500
Jessica Drobick,Freshman,Pennsylvania,BB,1500
Jessica Johanson,Fifth Year,Penn State,BB,1500
Jessica Lin,Senior,Brown,BB,1500
Jessica Naranjo,Junior,North Carolina,BB,4000
Jessica Reith,Sophomore,Washington,BB,1500
Jessica Rosenberg,Freshman,Arizona State,BB,1500
Jessica Schaffer,Freshman,Washington,BB,1500
Jessica Schmitz,Sophomore,Ithaca,BB,1500
Jillian Fisher,Freshman,North Carolina,BB,1500
Jillian Freyman,Fifth Year,Ithaca,BB,1500
Jillianne Lastra,Sophomore,Sacramento State,BB,1500
JoJo Valahovic,Sophomore,North Carolina,BB,5000
Jocelyn Harbeck,Junior,Northern Illinois,BB,2000
Jocelyn Sasson,Freshman,Florida,BB,1500
Johanna Sasser,Freshman,Bowling Green,BB,1500
Jordan Barrow,Junior,Pennsylvania,BB,1500
Jordan Chiles,Senior,UCLA,BB,7500
Jordan Grindol,Sophomore,Alaska,BB,1500
Jordan Loock,Sophomore,Texas Woman's,BB,1500
Jordanna Phillis,Sophomore,Ball State,BB,1500
Jordis Eichman,Freshman,UCLA,BB,4000
Jordyn Ewing,Senior,Pitt,BB,1500
Jordyn Lyden,Junior,Minnesota,BB,5000
Jordyn Paradise,Fifth Year,Alabama,BB,1500
Jordynn Cromartie,Senior,Fisk,BB,1500
Joscelyn Roberson,Sophomore,Arkansas,BB,5000
Josephine Kogler,Fifth Year,Maryland,BB,4000
Josie Moylan,Junior,Cornell,BB,1500
Joy Ziegenfelder,Senior,Illinois State,BB,1500
Jozlynn Jansen,Freshman,Hamline,BB,1500
Julia Brown,Junior,West Virginia,BB,1500
Julia Heiner,Senior,Illinois State,BB,1500
Julia Krzywanski,Junior,Boise State,BB,1500
Julianna Weeks,Sophomore,Arkansas,BB,1500
Julianne Huff,Junior,Auburn,BB,4000
Juliaunna Baker,Freshman,Texas Woman's,BB,1500
Julie Korfhage,Junior,Western Michigan,BB,2000
Julie Rottum Madso,Sophomore,Pitt,BB,1500
Jurnee Lane,Junior,West Virginia,BB,1500
Kacey Pratley,Freshman,Alaska,BB,1500
Kady Bills-McCoy,Junior,LIU,BB,2000
Kaela Copeland,Sophomore,Sacramento State,BB,2000
Kaelyn Skeel,Sophomore,West Virginia,BB,1500
Kaetlyn Tenesch,Freshman,BYU,BB,1500
Kai Mattei,Freshman,UCLA,BB,1500
Kaia Bochow,Junior,Iowa State,BB,1500
Kaia Tanskanen,Sophomore,Missouri,BB,4000
Kaia Vanney,Senior,Iowa,BB,1500
Kailee Adomaites,Senior,NC State,BB,1500
Kaileigh Norton,Junior,Kent State,BB,1500
Kailin Chio,Sophomore,LSU,BB,7500
Kaira Cartwright,Sophomore,LIU,BB,1500
Kaitlyn Driessen,Sophomore,Sacramento State,BB,2000
Kaitlyn Grimes,Fifth Year,Ohio State,BB,1500
Kaitlyn McKnight,Freshman,Temple,BB,1500
Kaitlyn Micale,Freshman,Ithaca,BB,1500
Kaitlyn Morgan,Junior,Hamline,BB,1500
Kaitlyn Schwab,Sophomore,Central Michigan,BB,1500
Kaitlynd Kastl,Senior,Denver,BB,1500
Kalea McElligott,Junior,Penn State,BB,2000
Kaliya Lincoln,Sophomore,LSU,BB,5000
Kami Zarlengo,Senior,Texas Woman's,BB,1500
Kamila Pawlak,Freshman,Oklahoma,BB,1500
Kamryn Banach,Freshman,Illinois State,BB,1500
Kara Eaker,Senior,Georgia,BB,1500
Kara Houghton,Senior,Sacramento State,BB,2000
Kara Johnson,Freshman,Hamline,BB,1500
Karina Munoz,Senior,Iowa,BB,1500
Karina Vega,Freshman,NC State,BB,1500
Karis German,Senior,Alabama,BB,1500
Karleigh DiCello,Sophomore,West Virginia,BB,1500
Karleigh Reutzel,Sophomore,Ohio State,BB,1500
Karli Mercer,Sophomore,Ball State,BB,1500
Karys Griffin,Freshman,Nebraska,BB,1500
Kasey Burke,Senior,George Washington,BB,1500
Kate Bryant,Junior,Clemson,BB,1500
Kate Clairmont,Sophomore,Gustavus Adolphus,BB,2000
Kate Parks,Junior,Western Michigan,BB,1500
Katelyn Jong,Sophomore,Auburn,BB,1500
Katelyn Kelly,Freshman,Michigan,BB,1500
Katelyn Rosen,Junior,UCLA,BB,4000
Katelyn Wiederspahn,Sophomore,New Hampshire,BB,1500
Katherine Shackelford,Freshman,Maryland,BB,1500
Kathryn Weilbacher,Fifth Year,LSU,BB,1500
Katie Chai-Mulkerin,Senior,Hamline,BB,1500
Katie Ferguson,Freshman,Northern Illinois,BB,1500
Katie Harper,Junior,NC State,BB,2000
Katie Rude,Freshman,Oregon State,BB,1500
Katin Childress,Junior,Eastern Michigan,BB,4000
Katrina Mendez-Abolnik,Fifth Year,Maryland,BB,1500
Kauri Hunsaker,Junior,BYU,BB,1500
Kaviana Jurries,Sophomore,San Jose State,BB,1500
Kaya Forbes,Senior,North Carolina,BB,1500
Kaydence Lockhart,Freshman,Arizona State,BB,1500
Kayla Bender,Freshman,Penn State,BB,1500
Kayla DiCello,Junior,Florida,BB,7500
Kayla Herrera,Freshman,Sacramento State,BB,1500
Kayla Lee,Senior,Arizona State,BB,2000
Kayla Pardue,Senior,Southern Utah,BB,1500
Kayla Shaw,Sophomore,Bowling Green,BB,2000
Kayla Smith,Freshman,West Virginia,BB,2000
Kayla Toniolo,Senior,LIU,BB,1500
Kaylee Bauder,Senior,Gustavus Adolphus,BB,1500
Kaylee Bluffstone,Junior,Auburn,BB,1500
Kaylee Cheek,Freshman,Oregon State,BB,4000
Kaylee Larson,Sophomore,Pitt,BB,1500
Kaylee Larson,Sophomore,Pitt,BB,1500
Kaylei Adams,Junior,West Virginia,BB,2000
Kayli Boozer,Junior,Michigan,BB,5000
Kaylie Medrano,Sophomore,Utah State,BB,2000
Kaylyn Mintz,Senior,Ohio State,BB,1500
Keeley Kohler,Sophomore,Eastern Michigan,BB,2000
Keeley Smith,Sophomore,Rutgers,BB,2000
Keira Thornton,Junior,Bowling Green,BB,1500
Keira Wells,Junior,Oklahoma,BB,5000
Kelise Woolford,Freshman,Georgia,BB,5000
Kelsey Slade,Sophomore,Oklahoma,BB,1500
Kendall Abney,Junior,Michigan State,BB,4000
Kendall Landry,Junior,Eastern Michigan,BB,1500
Kendall McGuire,Junior,Southern Utah,BB,1500
Kendra Chang,Sophomore,Stanford,BB,1500
Kennedi Johnson,Freshman,Fisk,BB,1500
Kennedy Bowen,Senior,Kent State,BB,1500
Kennedy Brown,Sophomore,Illinois,BB,1500
Kennedy Cooper,Sophomore,Western Michigan,BB,1500
Kennedy Duke,Junior,Pitt,BB,1500
Kennedy Griffin,Junior,Missouri,BB,1500
Kennedy Thomas,Freshman,Iowa State,BB,1500
Kiana Wong,Junior,Cortland State,BB,1500
Kiera O'Shea,Junior,Northern Illinois,BB,1500
Kiley Rorich,Sophomore,Denver,BB,1500
Kimarra Echols,Freshman,Missouri,BB,1500
Kimberly Smith,Senior,Arizona State,BB,4000
Kimmi Shiau,Sophomore,Rutgers,BB,1500
Kinlee Bare,Freshman,Ball State,BB,1500
Kira Bolden,Junior,Washington,BB,1500
Konnor McClain,Junior,LSU,BB,5000
Korynne Marquart,Freshman,Michigan State,BB,1500
Kristen Young,Freshman,Cornell,BB,1500
Kristin Lin,Junior,Washington,BB,4000
Kristin Rolfe,Freshman,Sacramento State,BB,1500
Kristina Shchennikova,Sophomore,Boise State,BB,4000
Kyanna Crabb,Sophomore,Oregon State,BB,1500
Kyen Mayhew,Junior,California,BB,1500
Kyla Petrocci,Sophomore,NC State,BB,1500
Kylee Bromley,Freshman,Arizona State,BB,2000
Kylee Greene,Senior,Air Force,BB,2000
Kylee Hamby,Senior,Boise State,BB,1500
Kylee Kvamme,Sophomore,Alabama,BB,5000
Kyleigh Brown,Junior,Cortland State,BB,1500
Kyleigh Ghanbari,Sophomore,Texas Woman's,BB,1500
Kyler Webster,Sophomore,Western Michigan,BB,1500
Kyli Cole,Freshman,Alaska,BB,1500
Kylie Coen,Junior,LSU,BB,5000
Kylie Eaquinto,Senior,BYU,BB,1500
Kylie Kazmierski,Senior,George Washington,BB,1500
Kylie Minard,Junior,Texas Woman's,BB,1500
Kyra Cato,Senior,San Jose State,BB,1500
Kyrie Lowe,Senior,Eastern Michigan,BB,2000
Kyrstin Johnson,Sophomore,Temple,BB,1500
Lacey Belcher,Freshman,Gustavus Adolphus,BB,1500
Lacie Saltzmann,Freshman,Minnesota,BB,1500
Lana Mast,Freshman,Kent State,BB,1500
Lana Navarro,Fifth Year,Washington,BB,2000
Landyn Williams,Junior,Bowling Green,BB,1500
Laurel Raymond,Senior,Hamline,BB,1500
Lauren Babineaux,Junior,Ithaca,BB,1500
Lauren Brendlinger,Junior,Maryland,BB,1500
Lauren Golioto,Freshman,Cornell,BB,1500
Lauren Greene,Junior,Towson,BB,1500
Lauren Homecillo,Senior,Nebraska,BB,4000
Lauren Keener,Senior,Towson,BB,1500
Lauren Letzsch,Fifth Year,Oregon State,BB,5000
Lauren Little,Junior,UCLA,BB,1500
Lauren Macpherson,Fifth Year,Missouri,BB,5000
Lauren O'Brachata,Junior,Iowa State,BB,1500
Lauren Pearl,Fifth Year,Minnesota,BB,5000
Lauren Williams,Junior,Arkansas,BB,1500
Lauren Wright,Junior,NC State,BB,1500
Layla Hammer,Junior,Maryland,BB,1500
Leah Davis,Senior,Illinois State,BB,2000
Leah Gonsiorowski,Junior,Minnesota,BB,1500
Leah Miller,Junior,LSU,BB,1500
Leah Moreno,Senior,New Hampshire,BB,1500
Leah Smith,Fifth Year,Arkansas,BB,1500
Leanne Desjardins,Freshman,Ithaca,BB,1500
"Lenczner, Gianna",Senior,Arizona,BB,2000
Levi Jung-Ruivivar,Freshman,Stanford,BB,5000
Lex Mouyenga,Sophomore,Washington,BB,1500
Lexi Caffall,Freshman,Boise State,BB,1500
Lexi Frank,Sophomore,Sacramento State,BB,1500
Lexi Weber,Junior,Cortland State,BB,2000
Lexi Zeiss,Sophomore,LSU,BB,4000
Lia Kmieciak,Fifth Year,Central Michigan,BB,1500
Liberty Mora,Senior,Fisk,BB,1500
Lila Pileggi,Freshman,Pitt,BB,1500
Lilia Cosman,Freshman,Michigan State,BB,1500
Lilia Purler,Junior,Arizona State,BB,1500
Lillian Jennejohn,Freshman,Ohio State,BB,1500
Lilly Gullickson,Freshman,Minnesota,BB,1500
Lilly Lippeatt,Junior,Clemson,BB,4000
Lilly Tubbs,Senior,Washington,BB,4000
Lily Bruce,Sophomore,Florida,BB,1500
Lily Clapper,Senior,Michigan,BB,1500
Lily Pederson,Sophomore,Oklahoma,BB,5000
Lily Ramsdell,Fifth Year,Hamline,BB,1500
Lily Smith,Junior,Georgia,BB,7500
Lily Thaxton,Freshman,Kentucky,BB,1500
Linda Uro,Freshman,Western Michigan,BB,1500
Lindsay Fuller,Junior,Ball State,BB,1500
Lindsay Girard,Junior,Ball State,BB,1500
Lindsay Van Eyk,Junior,Brown,BB,2000
Lindsey Yang,Junior,Brown,BB,1500
Lisa Chevaire,Sophomore,Rutgers,BB,1500
Lisa Szeibert,Sophomore,Missouri,BB,1500
Liza Marcus,Senior,Brown,BB,1500
Lizzie Green,Senior,Hamline,BB,1500
Lizzy Ryan,Freshman,Penn State,BB,1500
Logan Buckmon,Junior,Maryland,BB,1500
Lola Montevago,Sophomore,George Washington,BB,2000
Lori Brubach,Senior,Florida,BB,1500
Love Akpan,Junior,Bowling Green,BB,1500
Love Birt,Sophomore,Alabama,BB,1500
Luci Toczydlowski,Sophomore,Pennsylvania,BB,1500
Lucia Scott,Freshman,California,BB,1500
Luciana Alvarado-Reid,Senior,Central Michigan,BB,4000
Lucy Kaupp,Freshman,Ithaca,BB,1500
Luiselena Rodriguez,Freshman,George Washington,BB,1500
Lulu Ton-That,Freshman,Brown,BB,1500
Lundyn VanderToolen,Sophomore,Utah State,BB,1500
Ly Bui,Sophomore,Florida,BB,1500
Lyden Saltness,Junior,Illinois,BB,2000
Lydia Rak,Freshman,Washington,BB,1500
MaKayla Tucker,Junior,Michigan State,BB,4000
Mackenzie Estep,Freshman,Oklahoma,BB,2000
Mackenzie Flutman,Senior,Illinois State,BB,1500
Mackenzie Kelly,Junior,Southern Utah,BB,1500
Macy Armstrong,Junior,Cornell,BB,1500
Macy McGowan,Sophomore,UCLA,BB,1500
Macy Nihart,Freshman,Eastern Michigan,BB,1500
Maddie Hall,Junior,NC State,BB,4000
Maddison Reidenbach,Senior,Denver,BB,4000
Maddy Dorbin,Freshman,Florida,BB,1500
Maddy Murphy,Junior,Texas Woman's,BB,1500
Madeline Gershuny,Freshman,Maryland,BB,1500
Madeline Komoroski,Senior,Maryland,BB,5000
Madeline Reid,Senior,NC State,BB,1500
Madelyn Gomez,Senior,Alaska,BB,1500
Madelyn Manternaucht,Senior,Iowa State,BB,1500
Madelynn Farragher,Sophomore,Ithaca,BB,1500
Madison Carter,Junior,Greenville,BB,1500
Madison Coburn,Senior,Bowling Green,BB,1500
Madison Dorunda,Senior,Temple,BB,1500
Madison Ford,Senior,Greenville,BB,1500
Madison Gustitus,Sophomore,Arkansas,BB,2000
Madison Jordan,Freshman,Alaska,BB,1500
